dataset_file,dataset_id,question_id,question,model_id,prompt_mode,status,final_answer,python_code,execution_result,execution_stdout,execution_error,trace_count,elapsed_sec,error,started_at
customer_service_questions.csv,customer_service,Q1,What is the average time it takes for us to give the first response to a customer?,openai/gpt-3.5-turbo,baseline,ok,The average time it takes for us to give the first response to a customer is approximately 8.65 hours.,result = df['first_response_hours'].mean(),8.65423076923077,,,2,3.283,,1777628418.5988522
customer_service_questions.csv,customer_service,Q1,What is the average time it takes for us to give the first response to a customer?,openai/gpt-3.5-turbo,structured,ok,The average time it takes for us to give the first response to a customer is approximately 8.65 hours.,result = df['first_response_hours'].mean(),8.65423076923077,,,2,3.38,,1777628422.898915
customer_service_questions.csv,customer_service,Q1,What is the average time it takes for us to give the first response to a customer?,openai/gpt-3.5-turbo,CoT,ok,The average time it takes for us to give the first response to a customer is approximately 8.65 hours.,result = df['first_response_hours'].mean(),8.65423076923077,,,2,3.507,,1777628427.283249
customer_service_questions.csv,customer_service,Q2,What percentage of our tickets have breached the SLA?,openai/gpt-3.5-turbo,baseline,ok,21.15% of our tickets have breached the SLA.,result = df['sla_breached'].mean() * 100,21.153846153846153,,,2,3.941,,1777628431.8045738
customer_service_questions.csv,customer_service,Q2,What percentage of our tickets have breached the SLA?,openai/gpt-3.5-turbo,structured,ok,21.15% of our tickets have breached the SLA.,result = df['sla_breached'].mean() * 100,21.153846153846153,,,2,3.67,,1777628436.7477744
customer_service_questions.csv,customer_service,Q2,What percentage of our tickets have breached the SLA?,openai/gpt-3.5-turbo,CoT,ok,21.15% of our tickets have breached the SLA.,result = df['sla_breached'].mean() * 100,21.153846153846153,,,2,4.518,,1777628441.4305506
customer_service_questions.csv,customer_service,Q3,Which support category has the highest customer satisfaction (CSAT) score?,openai/gpt-3.5-turbo,baseline,ok,The Shipping category has the highest customer satisfaction (CSAT) score.,result = df.groupby('category')['csat_score'].mean().idxmax(),Shipping,,,2,3.093,,1777628446.9576204
customer_service_questions.csv,customer_service,Q3,Which support category has the highest customer satisfaction (CSAT) score?,openai/gpt-3.5-turbo,structured,ok,The 'Shipping' category has the highest customer satisfaction (CSAT) score.,result = df.groupby('category')['csat_score'].mean().idxmax(),Shipping,,,2,3.789,,1777628451.0669541
customer_service_questions.csv,customer_service,Q3,Which support category has the highest customer satisfaction (CSAT) score?,openai/gpt-3.5-turbo,CoT,ok,The Shipping category has the highest customer satisfaction (CSAT) score.,result = df.groupby('category')['csat_score'].mean().idxmax(),Shipping,,,2,3.333,,1777628455.8669164
customer_service_questions.csv,customer_service,Q4,Who is our best Agent? (Highest volume handled with a CSAT score over 4.5).,openai/gpt-3.5-turbo,baseline,ok,Our best Agent is C. Lee.,result = df[df['csat_score'] > 4.5]['agent'].value_counts().idxmax(),C. Lee,,,2,3.516,,1777628460.2106934
customer_service_questions.csv,customer_service,Q4,Who is our best Agent? (Highest volume handled with a CSAT score over 4.5).,openai/gpt-3.5-turbo,structured,ok,Our best Agent is C. Lee.,result = df[df['csat_score'] > 4.5]['agent'].value_counts().idxmax(),C. Lee,,,2,3.539,,1777628464.7329483
customer_service_questions.csv,customer_service,Q4,Who is our best Agent? (Highest volume handled with a CSAT score over 4.5).,openai/gpt-3.5-turbo,CoT,ok,Our best Agent is C. Lee.,result = df[df['csat_score'] > 4.5]['agent'].value_counts().idxmax(),C. Lee,,,2,3.822,,1777628469.27877
customer_service_questions.csv,customer_service,Q5,"How much longer does it take to resolve a ""High"" priority ticket compared to a ""Low"" one?",openai/gpt-3.5-turbo,baseline,ok,There is no measurable difference in the average time it takes to resolve a 'High' priority ticket compared to a 'Low' priority ticket.,result = df.groupby('priority')['first_response_hours'].mean().diff()['High'],,,,2,3.9,,1777628474.1028247
customer_service_questions.csv,customer_service,Q5,"How much longer does it take to resolve a ""High"" priority ticket compared to a ""Low"" one?",openai/gpt-3.5-turbo,structured,ok,There is no difference in the average time taken to resolve 'High' priority tickets compared to 'Low' priority tickets.,result = df.groupby('priority')['first_response_hours'].mean().diff()['High'],,,,2,3.384,,1777628479.0202525
customer_service_questions.csv,customer_service,Q5,"How much longer does it take to resolve a ""High"" priority ticket compared to a ""Low"" one?",openai/gpt-3.5-turbo,CoT,ok,"On average, it takes approximately 10.70 hours less to resolve a 'High' priority ticket compared to a 'Low' priority ticket.",result = df.groupby('priority')['first_response_hours'].mean()['High'] - df.groupby('priority')['first_response_hours'].mean()['Low'],-10.704746317512274,,,2,3.699,,1777628483.4145777
customer_service_questions.csv,customer_service,Q6,"Show me all ""High"" priority tickets that are still ""Open"" after more than 24 hours.",openai/gpt-3.5-turbo,baseline,ok,There are no 'High' priority tickets that are still 'Open' after more than 24 hours.,result = df[(df['priority'] == 'High') & (df['status'] == 'Open') & (df['first_response_hours'] > 24)],"Empty DataFrame
Columns: [ticket_id, created_at, first_response_hours, resolved_at, category, subcategory, priority, channel, team, agent, customer_tier, status, csat_score, reopened, sla_breached]
Index: []",,,2,3.807,,1777628488.1198366
customer_service_questions.csv,customer_service,Q6,"Show me all ""High"" priority tickets that are still ""Open"" after more than 24 hours.",openai/gpt-3.5-turbo,structured,ok,There are no 'High' priority tickets that are still 'Open' after more than 24 hours.,result = df[(df['priority'] == 'High') & (df['status'] == 'Open') & (df['first_response_hours'] > 24)],"Empty DataFrame
Columns: [ticket_id, created_at, first_response_hours, resolved_at, category, subcategory, priority, channel, team, agent, customer_tier, status, csat_score, reopened, sla_breached]
Index: []",,,2,3.986,,1777628492.9562845
customer_service_questions.csv,customer_service,Q6,"Show me all ""High"" priority tickets that are still ""Open"" after more than 24 hours.",openai/gpt-3.5-turbo,CoT,ok,There are no 'High' priority tickets that are still 'Open' after more than 24 hours.,result = df[(df['priority'] == 'High') & (df['status'] == 'Open') & (df['first_response_hours'] > 24)],"Empty DataFrame
Columns: [ticket_id, created_at, first_response_hours, resolved_at, category, subcategory, priority, channel, team, agent, customer_tier, status, csat_score, reopened, sla_breached]
Index: []",,,2,3.987,,1777628497.9515657
customer_service_questions.csv,customer_service,Q7,"Where do most of our tickets come from? (Email, Chat, Phone, etc.)",openai/gpt-3.5-turbo,baseline,ok,Most of our tickets come from the 'Chat' channel.,result = df['channel'].value_counts().idxmax(),Chat,,,2,3.415,,1777628502.9523435
customer_service_questions.csv,customer_service,Q7,"Where do most of our tickets come from? (Email, Chat, Phone, etc.)",openai/gpt-3.5-turbo,structured,ok,Most of our tickets come from the 'Chat' channel.,result = df['channel'].value_counts().idxmax(),Chat,,,2,3.402,,1777628507.369195
customer_service_questions.csv,customer_service,Q7,"Where do most of our tickets come from? (Email, Chat, Phone, etc.)",openai/gpt-3.5-turbo,CoT,ok,Most of our tickets come from the 'Chat' channel.,result = df['channel'].value_counts().idxmax(),Chat,,,2,3.705,,1777628511.774903
customer_service_questions.csv,customer_service,Q8,What is our overall resolution rate (Resolved vs. Total tickets)?,openai/gpt-3.5-turbo,baseline,ok,The overall resolution rate is 68.08%.,result = df['status'].value_counts(normalize=True)['Resolved'],0.6807692307692308,,,2,3.894,,1777628516.4853694
customer_service_questions.csv,customer_service,Q8,What is our overall resolution rate (Resolved vs. Total tickets)?,openai/gpt-3.5-turbo,structured,ok,The overall resolution rate is 68.08%.,result = df['status'].value_counts(normalize=True)['Resolved'],0.6807692307692308,,,2,3.413,,1777628521.3867757
customer_service_questions.csv,customer_service,Q8,What is our overall resolution rate (Resolved vs. Total tickets)?,openai/gpt-3.5-turbo,CoT,ok,The overall resolution rate is 68.08%.,result = df['status'].value_counts(normalize=True)['Resolved'],0.6807692307692308,,,2,3.57,,1777628525.8050792
customer_service_questions.csv,customer_service,Q9,"What is the most common reason for a ticket to be ""Reopened""?",openai/gpt-3.5-turbo,baseline,ok,The most common reason for a ticket to be 'Reopened' is 'API error'.,result = df[df['reopened'] == True]['subcategory'].mode()[0],API error,,,2,3.644,,1777628530.382313
customer_service_questions.csv,customer_service,Q9,"What is the most common reason for a ticket to be ""Reopened""?",openai/gpt-3.5-turbo,structured,ok,The most common reason for a ticket to be 'Reopened' is 'API error'.,result = df[df['reopened'] == True]['subcategory'].mode()[0],API error,,,2,3.44,,1777628535.0270183
